Time,Digital Thermometer,Thermistor
26/01/2021 18:08,3.13,1.8
26/01/2021 18:08,3.13,1.78
26/01/2021 18:08,3.13,1.78
26/01/2021 18:08,3.13,1.78
26/01/2021 18:08,3.13,1.8
26/01/2021 18:08,3.13,1.85
26/01/2021 18:08,3.13,1.8
26/01/2021 18:08,3.13,1.76
26/01/2021 18:08,3.19,1.8
26/01/2021 18:08,3.13,1.87
26/01/2021 18:08,3.13,1.78
26/01/2021 18:08,3.13,1.8
26/01/2021 18:08,3.19,1.83
26/01/2021 18:08,3.13,1.83
26/01/2021 18:08,3.19,1.83
26/01/2021 18:08,3.19,1.76
26/01/2021 18:08,3.19,1.83
26/01/2021 18:09,3.19,1.8
26/01/2021 18:09,3.19,1.85
26/01/2021 18:09,3.19,1.8
26/01/2021 18:09,3.19,1.8
26/01/2021 18:09,3.19,1.85
26/01/2021 18:09,3.19,1.87
26/01/2021 18:09,3.19,1.85
26/01/2021 18:09,3.19,1.78
26/01/2021 18:09,3.19,1.85
26/01/2021 18:09,3.19,1.8
26/01/2021 18:09,3.19,1.85
26/01/2021 18:09,3.19,1.8
26/01/2021 18:09,3.19,1.83
26/01/2021 18:09,3.19,1.85
26/01/2021 18:09,3.19,1.85
26/01/2021 18:09,3.19,1.83
26/01/2021 18:09,3.19,1.83
26/01/2021 18:09,3.19,1.8
26/01/2021 18:09,3.19,1.83
26/01/2021 18:09,3.19,1.87
26/01/2021 18:09,3.19,1.8
26/01/2021 18:09,3.19,1.78
26/01/2021 18:09,3.19,1.85
26/01/2021 18:09,3.19,1.87
26/01/2021 18:09,3.19,1.85
26/01/2021 18:09,3.19,1.83
26/01/2021 18:09,3.19,1.85
26/01/2021 18:09,3.19,1.89
26/01/2021 18:09,3.19,1.8
26/01/2021 18:09,3.19,1.87
26/01/2021 18:09,3.19,1.85
26/01/2021 18:09,3.19,1.91
26/01/2021 18:09,3.19,1.83
26/01/2021 18:09,3.19,1.85
26/01/2021 18:09,3.25,1.87
26/01/2021 18:10,3.19,1.85
26/01/2021 18:10,3.19,1.85
26/01/2021 18:10,3.19,1.89
26/01/2021 18:10,3.19,1.85
26/01/2021 18:10,3.19,1.83
26/01/2021 18:10,3.19,1.83
26/01/2021 18:10,3.19,1.87
26/01/2021 18:10,3.25,1.83
26/01/2021 18:10,3.19,1.83
26/01/2021 18:10,3.19,1.85
26/01/2021 18:10,3.19,1.89
26/01/2021 18:10,3.19,1.85
26/01/2021 18:10,3.19,1.8
26/01/2021 18:10,3.19,1.8
26/01/2021 18:10,3.25,1.87
26/01/2021 18:10,3.25,1.87
26/01/2021 18:10,3.25,1.85
26/01/2021 18:10,3.25,1.83
26/01/2021 18:10,3.25,1.85
26/01/2021 18:10,3.25,1.85
26/01/2021 18:10,3.25,1.89
26/01/2021 18:10,3.25,1.83
26/01/2021 18:10,3.19,1.83
26/01/2021 18:10,3.25,1.83
26/01/2021 18:10,3.19,1.87
26/01/2021 18:10,3.25,1.83
26/01/2021 18:10,3.25,1.85
26/01/2021 18:10,3.25,1.87
26/01/2021 18:10,3.19,1.87
26/01/2021 18:10,3.25,1.83
26/01/2021 18:10,3.25,1.83
26/01/2021 18:10,3.25,1.83
26/01/2021 18:10,3.19,1.87
26/01/2021 18:10,3.25,1.87
26/01/2021 18:10,3.25,1.85
26/01/2021 18:10,3.19,1.83
26/01/2021 18:11,3.25,1.87
26/01/2021 18:11,3.25,1.87
26/01/2021 18:11,3.25,1.85
26/01/2021 18:11,3.25,1.8
26/01/2021 18:11,3.25,1.85
26/01/2021 18:11,3.25,1.85
26/01/2021 18:11,3.25,1.89
26/01/2021 18:11,3.25,1.85
26/01/2021 18:11,3.25,1.87
26/01/2021 18:11,3.25,1.83
26/01/2021 18:11,3.25,1.85
26/01/2021 18:11,3.25,1.85
26/01/2021 18:11,3.25,1.87
26/01/2021 18:11,3.25,1.83
26/01/2021 18:11,3.25,1.85
26/01/2021 18:11,3.25,1.85
26/01/2021 18:11,3.25,1.87
26/01/2021 18:11,3.25,1.85
26/01/2021 18:11,3.25,1.83
26/01/2021 18:11,3.25,1.87
26/01/2021 18:11,3.25,1.87
26/01/2021 18:11,3.25,1.91
26/01/2021 18:11,3.25,1.83
26/01/2021 18:11,3.25,1.87
26/01/2021 18:11,3.25,1.89
26/01/2021 18:11,3.25,1.89
26/01/2021 18:11,3.25,1.83
26/01/2021 18:11,3.25,1.85
26/01/2021 18:11,3.25,1.87
26/01/2021 18:11,3.25,1.91
26/01/2021 18:11,3.25,1.85
26/01/2021 18:11,3.25,1.87
26/01/2021 18:11,3.25,1.85
26/01/2021 18:11,3.25,1.93
26/01/2021 18:11,3.25,1.89
26/01/2021 18:11,3.25,1.85
26/01/2021 18:12,3.25,1.87
26/01/2021 18:12,3.25,1.89
26/01/2021 18:12,3.25,1.87
26/01/2021 18:12,3.25,1.91
26/01/2021 18:12,3.25,1.89
26/01/2021 18:12,3.25,1.91
26/01/2021 18:12,3.25,1.91
26/01/2021 18:12,3.25,1.89
26/01/2021 18:12,3.25,1.91
26/01/2021 18:12,3.25,1.89
26/01/2021 18:12,3.25,1.89
26/01/2021 18:12,3.25,1.91
26/01/2021 18:12,3.25,1.91
26/01/2021 18:12,3.25,1.91
26/01/2021 18:12,3.25,1.91
26/01/2021 18:12,3.25,1.93
26/01/2021 18:12,3.25,1.93
26/01/2021 18:12,3.25,1.87
26/01/2021 18:12,3.25,1.91
26/01/2021 18:12,3.25,1.89
26/01/2021 18:12,3.25,1.87
26/01/2021 18:12,3.25,1.91
26/01/2021 18:12,3.25,1.87
26/01/2021 18:12,3.25,1.89
26/01/2021 18:12,3.25,1.93
26/01/2021 18:12,3.25,1.87
26/01/2021 18:12,3.25,1.89
26/01/2021 18:12,3.25,1.91
26/01/2021 18:12,3.25,1.85
26/01/2021 18:12,3.25,1.91
26/01/2021 18:12,3.25,1.87
26/01/2021 18:12,3.25,1.87
26/01/2021 18:12,3.25,1.93
26/01/2021 18:12,3.25,1.91
26/01/2021 18:12,3.25,1.85
26/01/2021 18:13,3.25,1.91
26/01/2021 18:13,3.25,1.87
26/01/2021 18:13,3.25,1.85
26/01/2021 18:13,3.25,1.93
26/01/2021 18:13,3.25,1.89
26/01/2021 18:13,3.25,1.89
26/01/2021 18:13,3.25,1.89
26/01/2021 18:13,3.25,1.89
26/01/2021 18:13,3.25,1.89
26/01/2021 18:13,3.25,1.91
26/01/2021 18:13,3.25,1.91
26/01/2021 18:13,3.25,1.89
26/01/2021 18:13,3.25,1.89
26/01/2021 18:13,3.25,1.91
26/01/2021 18:13,3.25,1.89
26/01/2021 18:13,3.25,1.87
26/01/2021 18:13,3.25,1.91
26/01/2021 18:13,3.25,1.87
26/01/2021 18:13,3.25,1.89
26/01/2021 18:13,3.25,1.91
26/01/2021 18:13,3.25,1.89
26/01/2021 18:13,3.25,1.87
26/01/2021 18:13,3.25,1.93
26/01/2021 18:13,3.25,1.95
26/01/2021 18:13,3.25,1.87
26/01/2021 18:13,3.25,1.91
26/01/2021 18:13,3.25,1.91
26/01/2021 18:13,3.25,1.89
26/01/2021 18:13,3.25,1.91
26/01/2021 18:13,3.25,1.91
26/01/2021 18:13,3.25,1.91
26/01/2021 18:13,3.25,1.89
26/01/2021 18:13,3.25,1.89
26/01/2021 18:13,3.25,1.93
26/01/2021 18:13,3.25,1.89
26/01/2021 18:13,3.25,1.91
26/01/2021 18:14,3.25,1.91
26/01/2021 18:14,3.25,1.95
26/01/2021 18:14,3.25,1.93
26/01/2021 18:14,3.25,1.89
26/01/2021 18:14,3.25,1.91
26/01/2021 18:14,3.25,1.95
26/01/2021 18:14,3.25,1.91
26/01/2021 18:14,3.25,1.95
26/01/2021 18:14,3.25,1.91
26/01/2021 18:14,3.25,1.91
26/01/2021 18:14,3.31,1.91
26/01/2021 18:14,3.25,1.93
26/01/2021 18:14,3.25,1.95
26/01/2021 18:14,3.31,1.93
26/01/2021 18:14,3.25,1.89
26/01/2021 18:14,3.25,1.91
26/01/2021 18:14,3.25,1.91
26/01/2021 18:14,3.25,1.95
26/01/2021 18:14,3.31,1.93
26/01/2021 18:14,3.25,1.89
26/01/2021 18:14,3.25,1.91
26/01/2021 18:14,3.25,1.91
26/01/2021 18:14,3.25,1.89
26/01/2021 18:14,3.25,1.93
26/01/2021 18:14,3.31,1.91
26/01/2021 18:14,3.25,1.93
26/01/2021 18:14,3.25,1.89
26/01/2021 18:14,3.25,1.91
26/01/2021 18:14,3.25,1.95
26/01/2021 18:14,3.25,1.93
26/01/2021 18:14,3.25,1.89
26/01/2021 18:14,3.25,1.91
26/01/2021 18:14,3.31,1.93
26/01/2021 18:14,3.25,1.91
26/01/2021 18:14,3.31,1.89
26/01/2021 18:15,3.25,1.89
26/01/2021 18:15,3.25,1.93
26/01/2021 18:15,3.25,1.95
26/01/2021 18:15,3.25,1.89
26/01/2021 18:15,3.31,1.91
26/01/2021 18:15,3.25,1.89
26/01/2021 18:15,3.31,1.91
26/01/2021 18:15,3.25,1.95
26/01/2021 18:15,3.31,1.95
26/01/2021 18:15,3.31,1.93
26/01/2021 18:15,3.31,1.89
26/01/2021 18:15,3.25,1.93
26/01/2021 18:15,3.25,1.91
26/01/2021 18:15,3.31,1.93
26/01/2021 18:15,3.31,1.91
26/01/2021 18:15,3.31,1.93
26/01/2021 18:15,3.25,1.98
26/01/2021 18:15,3.25,1.95
26/01/2021 18:15,3.31,1.93
26/01/2021 18:15,3.31,1.93
26/01/2021 18:15,3.25,1.91
26/01/2021 18:15,3.31,1.93
26/01/2021 18:15,3.25,1.93
26/01/2021 18:15,3.31,1.93
26/01/2021 18:15,3.31,1.89
26/01/2021 18:15,3.25,1.93
26/01/2021 18:15,3.25,1.95
26/01/2021 18:15,3.25,1.93
26/01/2021 18:15,3.31,1.91
26/01/2021 18:15,3.25,1.91
26/01/2021 18:15,3.31,1.89
26/01/2021 18:15,3.31,1.91
26/01/2021 18:15,3.31,1.93
26/01/2021 18:15,3.31,1.89
26/01/2021 18:15,3.31,1.93
26/01/2021 18:15,3.31,1.93
26/01/2021 18:16,3.25,1.91
26/01/2021 18:16,3.31,1.91
26/01/2021 18:16,3.31,1.93
26/01/2021 18:16,3.25,1.95
26/01/2021 18:16,3.31,1.91
26/01/2021 18:16,3.31,1.91
26/01/2021 18:16,3.31,1.93
26/01/2021 18:16,3.31,1.95
26/01/2021 18:16,3.31,1.89
26/01/2021 18:16,3.31,1.91
26/01/2021 18:16,3.31,1.93
26/01/2021 18:16,3.31,1.91
26/01/2021 18:16,3.31,1.95
26/01/2021 18:16,3.31,1.93
26/01/2021 18:16,3.31,1.98
26/01/2021 18:16,3.31,1.87
26/01/2021 18:16,3.31,1.93
26/01/2021 18:16,3.25,1.95
26/01/2021 18:16,3.31,1.91
26/01/2021 18:16,3.31,1.93
26/01/2021 18:16,3.31,1.91
26/01/2021 18:16,3.25,1.87
26/01/2021 18:16,3.31,1.93
26/01/2021 18:16,3.31,1.98
26/01/2021 18:16,3.31,1.93
26/01/2021 18:16,3.31,1.89
26/01/2021 18:16,3.31,1.93
26/01/2021 18:16,3.31,1.89
26/01/2021 18:16,3.31,1.91
26/01/2021 18:16,3.31,1.95
26/01/2021 18:16,3.31,1.98
26/01/2021 18:16,3.31,1.89
26/01/2021 18:16,3.31,1.93
26/01/2021 18:16,3.31,1.95
26/01/2021 18:16,3.31,1.91
26/01/2021 18:16,3.31,1.93
26/01/2021 18:17,3.31,1.98
26/01/2021 18:17,3.31,1.95
26/01/2021 18:17,3.31,1.91
26/01/2021 18:17,3.31,1.93
26/01/2021 18:17,3.31,1.95
26/01/2021 18:17,3.31,1.89
26/01/2021 18:17,3.31,1.91
26/01/2021 18:17,3.31,1.93
26/01/2021 18:17,3.31,1.91
26/01/2021 18:17,3.31,1.93
26/01/2021 18:17,3.31,1.98
26/01/2021 18:17,3.31,1.98
26/01/2021 18:17,3.31,1.93
26/01/2021 18:17,3.31,1.91
26/01/2021 18:17,3.31,1.95
26/01/2021 18:17,3.31,1.93
26/01/2021 18:17,3.31,1.93
26/01/2021 18:17,3.31,1.98
26/01/2021 18:17,3.31,1.98
26/01/2021 18:17,3.31,1.89
26/01/2021 18:17,3.31,1.91
26/01/2021 18:17,3.31,1.98
26/01/2021 18:17,3.31,1.93
26/01/2021 18:17,3.31,1.91
26/01/2021 18:17,3.31,1.93
26/01/2021 18:17,3.31,1.93
26/01/2021 18:17,3.31,1.89
26/01/2021 18:17,3.31,1.95
26/01/2021 18:17,3.31,1.91
26/01/2021 18:17,3.31,1.93
26/01/2021 18:17,3.31,1.93
26/01/2021 18:17,3.31,1.95
26/01/2021 18:17,3.31,1.93
26/01/2021 18:17,3.31,1.91
26/01/2021 18:17,3.31,1.98
26/01/2021 18:18,3.31,1.91
26/01/2021 18:18,3.31,1.93
26/01/2021 18:18,3.31,1.93
26/01/2021 18:18,3.31,1.91
26/01/2021 18:18,3.31,1.95
26/01/2021 18:18,3.31,1.93
26/01/2021 18:18,3.31,1.91
26/01/2021 18:18,3.31,1.98
26/01/2021 18:18,3.31,1.98
26/01/2021 18:18,3.31,1.89
26/01/2021 18:18,3.31,1.98
26/01/2021 18:18,3.31,1.95
26/01/2021 18:18,3.38,1.93
26/01/2021 18:18,3.31,1.95
26/01/2021 18:18,3.31,1.98
26/01/2021 18:18,3.31,1.93
26/01/2021 18:18,3.31,1.93
26/01/2021 18:18,3.31,1.98
26/01/2021 18:18,3.31,1.95
26/01/2021 18:18,3.31,1.93
26/01/2021 18:18,3.31,1.98
26/01/2021 18:18,3.31,1.89
26/01/2021 18:18,3.31,1.91
26/01/2021 18:18,3.31,1.95
26/01/2021 18:18,3.31,1.93
26/01/2021 18:18,3.31,1.93
26/01/2021 18:18,3.31,1.93
26/01/2021 18:18,3.38,1.95
26/01/2021 18:18,3.31,1.93
26/01/2021 18:18,3.31,1.93
26/01/2021 18:18,3.31,1.93
26/01/2021 18:18,3.31,1.89
26/01/2021 18:18,3.31,1.98
26/01/2021 18:18,3.31,1.95
26/01/2021 18:18,3.31,1.91
26/01/2021 18:18,3.31,2
26/01/2021 18:19,3.31,1.93
26/01/2021 18:19,3.31,1.91
26/01/2021 18:19,3.38,1.95
26/01/2021 18:19,3.31,1.91
26/01/2021 18:19,3.31,1.95
26/01/2021 18:19,3.38,1.95
26/01/2021 18:19,3.38,1.95
26/01/2021 18:19,3.31,2
26/01/2021 18:19,3.31,1.93
26/01/2021 18:19,3.31,1.89
26/01/2021 18:19,3.31,1.93
26/01/2021 18:19,3.31,1.93
26/01/2021 18:19,3.31,1.93
26/01/2021 18:19,3.31,1.95
26/01/2021 18:19,3.31,1.95
26/01/2021 18:19,3.31,2
26/01/2021 18:19,3.38,1.95
26/01/2021 18:19,3.31,1.95
26/01/2021 18:19,3.38,1.98
26/01/2021 18:19,3.31,1.93
26/01/2021 18:19,3.31,1.98
26/01/2021 18:19,3.38,1.93
26/01/2021 18:19,3.38,1.93
26/01/2021 18:19,3.31,1.98
26/01/2021 18:19,3.38,1.89
26/01/2021 18:19,3.38,1.98
26/01/2021 18:19,3.38,1.95
26/01/2021 18:19,3.38,1.95
26/01/2021 18:19,3.38,1.95
26/01/2021 18:19,3.38,1.95
26/01/2021 18:19,3.38,2
26/01/2021 18:19,3.38,1.95
26/01/2021 18:19,3.38,1.93
26/01/2021 18:19,3.38,1.98
26/01/2021 18:19,3.38,1.93
26/01/2021 18:20,3.38,1.98
26/01/2021 18:20,3.38,1.95
26/01/2021 18:20,3.38,1.95
26/01/2021 18:20,3.38,2
26/01/2021 18:20,3.38,1.98
26/01/2021 18:20,3.38,1.98
26/01/2021 18:20,3.38,2
26/01/2021 18:20,3.38,1.98
26/01/2021 18:20,3.38,1.98
26/01/2021 18:20,3.38,1.95
26/01/2021 18:20,3.38,2
26/01/2021 18:20,3.38,1.95
26/01/2021 18:20,3.38,1.95
26/01/2021 18:20,3.38,2
26/01/2021 18:20,3.38,1.98
26/01/2021 18:20,3.38,1.98
26/01/2021 18:20,3.38,1.95
26/01/2021 18:20,3.38,1.95
26/01/2021 18:20,3.38,2
26/01/2021 18:20,3.38,1.95
26/01/2021 18:20,3.38,1.98
26/01/2021 18:20,3.38,1.95
26/01/2021 18:20,3.38,1.93
26/01/2021 18:20,3.38,2
26/01/2021 18:20,3.38,1.98
26/01/2021 18:20,3.38,1.93
26/01/2021 18:20,3.38,2
26/01/2021 18:20,3.38,1.95
26/01/2021 18:20,3.38,1.93
26/01/2021 18:20,3.38,1.98
26/01/2021 18:20,3.38,2.02
26/01/2021 18:20,3.38,1.98
26/01/2021 18:20,3.44,1.98
26/01/2021 18:20,3.38,1.98
26/01/2021 18:20,3.38,1.95
26/01/2021 18:20,3.38,1.95
26/01/2021 18:21,3.38,2
26/01/2021 18:21,3.38,2
26/01/2021 18:21,3.38,2.02
26/01/2021 18:21,3.38,2.02
26/01/2021 18:21,3.38,1.95
26/01/2021 18:21,3.38,1.95
26/01/2021 18:21,3.38,2.02
26/01/2021 18:21,3.38,1.93
26/01/2021 18:21,3.38,1.93
26/01/2021 18:21,3.38,2.04
26/01/2021 18:21,3.38,2
26/01/2021 18:21,3.38,1.95
26/01/2021 18:21,3.44,1.98
26/01/2021 18:21,3.38,2
26/01/2021 18:21,3.44,1.98
26/01/2021 18:21,3.38,2.02
26/01/2021 18:21,3.38,2
26/01/2021 18:21,3.38,1.95
26/01/2021 18:21,3.38,1.98
26/01/2021 18:21,3.38,2
26/01/2021 18:21,3.38,1.98
26/01/2021 18:21,3.38,2
26/01/2021 18:21,3.38,2
26/01/2021 18:21,3.38,1.98
26/01/2021 18:21,3.38,1.98
26/01/2021 18:21,3.38,2.02
26/01/2021 18:21,3.38,2
26/01/2021 18:21,3.38,2.02
26/01/2021 18:21,3.44,2
26/01/2021 18:21,3.44,1.95
26/01/2021 18:21,3.38,2.02
26/01/2021 18:21,3.38,2.02
26/01/2021 18:21,3.44,2
26/01/2021 18:21,3.38,1.98
26/01/2021 18:21,3.38,2
26/01/2021 18:21,3.44,2
26/01/2021 18:22,3.44,1.95
26/01/2021 18:22,3.44,1.95
26/01/2021 18:22,3.44,1.98
26/01/2021 18:22,3.44,2
26/01/2021 18:22,3.44,2.02
26/01/2021 18:22,3.44,1.98
26/01/2021 18:22,3.38,2
26/01/2021 18:22,3.44,2
26/01/2021 18:22,3.44,1.98
26/01/2021 18:22,3.44,2
26/01/2021 18:22,3.44,1.95
26/01/2021 18:22,3.44,1.98
26/01/2021 18:22,3.44,2.04
26/01/2021 18:22,3.44,2
26/01/2021 18:22,3.44,2.02
26/01/2021 18:22,3.38,2
26/01/2021 18:22,3.44,1.98
26/01/2021 18:22,3.44,2.04
26/01/2021 18:22,3.44,2
26/01/2021 18:22,3.44,2
26/01/2021 18:22,3.44,2.02
26/01/2021 18:22,3.44,1.98
26/01/2021 18:22,3.44,2.02
26/01/2021 18:22,3.44,1.95
26/01/2021 18:22,3.44,2.02
26/01/2021 18:22,3.44,2
26/01/2021 18:22,3.44,1.98
26/01/2021 18:22,3.44,2.02
26/01/2021 18:22,3.44,2
26/01/2021 18:22,3.44,1.95
26/01/2021 18:22,3.44,2.04
26/01/2021 18:22,3.44,2
26/01/2021 18:22,3.44,1.98
26/01/2021 18:22,3.44,2.02
26/01/2021 18:22,3.44,2
26/01/2021 18:23,3.44,2.02
26/01/2021 18:23,3.38,1.98
26/01/2021 18:23,3.44,1.98
26/01/2021 18:23,3.44,2.04
26/01/2021 18:23,3.44,1.98
26/01/2021 18:23,3.44,1.95
26/01/2021 18:23,3.44,2.04
26/01/2021 18:23,3.44,1.95
26/01/2021 18:23,3.44,2.02
26/01/2021 18:23,3.44,2.04
26/01/2021 18:23,3.44,2.04
26/01/2021 18:23,3.44,2.02
26/01/2021 18:23,3.44,2.04
26/01/2021 18:23,3.44,2.02
26/01/2021 18:23,3.44,2.04
26/01/2021 18:23,3.44,2
26/01/2021 18:23,3.44,2.02
26/01/2021 18:23,3.44,2.02
26/01/2021 18:23,3.44,2
26/01/2021 18:23,3.44,2.04
26/01/2021 18:23,3.44,2.02
26/01/2021 18:23,3.44,2.04
26/01/2021 18:23,3.44,2
26/01/2021 18:23,3.44,2
26/01/2021 18:23,3.44,2.06
26/01/2021 18:23,3.44,2.02
26/01/2021 18:23,3.44,2.02
26/01/2021 18:23,3.44,2.02
26/01/2021 18:23,3.44,1.98
26/01/2021 18:23,3.44,2.02
26/01/2021 18:23,3.44,2.04
26/01/2021 18:23,3.44,2.08
26/01/2021 18:23,3.44,2
26/01/2021 18:23,3.44,2.04
26/01/2021 18:23,3.44,2
26/01/2021 18:23,3.44,2.06
26/01/2021 18:24,3.44,2
26/01/2021 18:24,3.44,2
26/01/2021 18:24,3.44,2.06
26/01/2021 18:24,3.44,2.02
26/01/2021 18:24,3.44,2.02
26/01/2021 18:24,3.44,2
26/01/2021 18:24,3.44,2.06
26/01/2021 18:24,3.44,1.98
26/01/2021 18:24,3.44,2.08
26/01/2021 18:24,3.44,2
26/01/2021 18:24,3.44,2.02
26/01/2021 18:24,3.5,2.04
26/01/2021 18:24,3.44,2.02
26/01/2021 18:24,3.44,2.06
26/01/2021 18:24,3.44,2.04
26/01/2021 18:24,3.44,2.06
26/01/2021 18:24,3.44,2
26/01/2021 18:24,3.44,2.06
26/01/2021 18:24,3.44,2
26/01/2021 18:24,3.44,2.08
26/01/2021 18:24,3.44,2.04
26/01/2021 18:24,3.44,2.04
26/01/2021 18:24,3.44,2.02
26/01/2021 18:24,3.44,2.06
26/01/2021 18:24,3.5,2.02
26/01/2021 18:24,3.5,2.04
26/01/2021 18:24,3.5,2
26/01/2021 18:24,3.44,2.04
26/01/2021 18:24,3.5,2.02
26/01/2021 18:24,3.44,2.06
26/01/2021 18:24,3.44,2.04
26/01/2021 18:24,3.44,2.04
26/01/2021 18:24,3.44,2
26/01/2021 18:24,3.5,2.02
26/01/2021 18:24,3.5,2.02
26/01/2021 18:25,3.5,2.02
26/01/2021 18:25,3.5,2.02
26/01/2021 18:25,3.5,2.04
26/01/2021 18:25,3.5,2.04
26/01/2021 18:25,3.5,2
26/01/2021 18:25,3.5,2.06
26/01/2021 18:25,3.5,2.02
26/01/2021 18:25,3.5,2.06
26/01/2021 18:25,3.5,2.06
26/01/2021 18:25,3.5,2.06
26/01/2021 18:25,3.5,2.08
26/01/2021 18:25,3.44,2.04
26/01/2021 18:25,3.5,2.04
26/01/2021 18:25,3.5,2
26/01/2021 18:25,3.44,2.11
26/01/2021 18:25,3.5,1.98
26/01/2021 18:25,3.44,2.08
26/01/2021 18:25,3.5,2.04
26/01/2021 18:25,3.44,2.08
26/01/2021 18:25,3.5,2
26/01/2021 18:25,3.5,2.08
26/01/2021 18:25,3.5,2.02
26/01/2021 18:25,3.5,2.04
26/01/2021 18:25,3.5,2
26/01/2021 18:25,3.5,2.06
26/01/2021 18:25,3.5,2.04
26/01/2021 18:25,3.5,2.06
26/01/2021 18:25,3.5,2.02
26/01/2021 18:25,3.5,2.02
26/01/2021 18:25,3.5,2.04
26/01/2021 18:25,3.44,2.06
26/01/2021 18:25,3.5,2.02
26/01/2021 18:25,3.5,2.04
26/01/2021 18:25,3.5,2.08
26/01/2021 18:25,3.5,2.06
26/01/2021 18:25,3.5,2.06
26/01/2021 18:26,3.5,2.06
26/01/2021 18:26,3.5,2.04
26/01/2021 18:26,3.5,2.08
26/01/2021 18:26,3.5,2.02
26/01/2021 18:26,3.5,2.02
26/01/2021 18:26,3.5,2.04
26/01/2021 18:26,3.5,2.06
26/01/2021 18:26,3.5,2.02
26/01/2021 18:26,3.5,2.02
26/01/2021 18:26,3.5,2.06
26/01/2021 18:26,3.5,2.06
26/01/2021 18:26,3.5,2.04
26/01/2021 18:26,3.5,2.06
26/01/2021 18:26,3.5,2.11
26/01/2021 18:26,3.5,2.04
26/01/2021 18:26,3.5,2.08
26/01/2021 18:26,3.5,2.04
26/01/2021 18:26,3.5,2.06
26/01/2021 18:26,3.5,2.08
26/01/2021 18:26,3.5,2.04
26/01/2021 18:26,3.5,2.11
26/01/2021 18:26,3.5,2.06
26/01/2021 18:26,3.5,2.08
26/01/2021 18:26,3.5,2.08
26/01/2021 18:26,3.5,2.08
26/01/2021 18:26,3.5,2.11
26/01/2021 18:26,3.5,2.08
26/01/2021 18:26,3.5,2.11
26/01/2021 18:26,3.5,2.08
26/01/2021 18:26,3.5,2.08
26/01/2021 18:26,3.5,2.06
26/01/2021 18:26,3.5,2.06
26/01/2021 18:26,3.5,2.11
26/01/2021 18:26,3.5,2.08
26/01/2021 18:26,3.5,2.08
26/01/2021 18:26,3.5,2.06
26/01/2021 18:27,3.5,2.04
26/01/2021 18:27,3.5,2.06
26/01/2021 18:27,3.5,2.13
26/01/2021 18:27,3.5,2.06
26/01/2021 18:27,3.5,2.08
26/01/2021 18:27,3.5,2.06
26/01/2021 18:27,3.5,2.08
26/01/2021 18:27,3.5,2.02
26/01/2021 18:27,3.5,2.08
26/01/2021 18:27,3.5,2.08
26/01/2021 18:27,3.5,2.06
26/01/2021 18:27,3.5,2.08
26/01/2021 18:27,3.5,2.08
26/01/2021 18:27,3.5,2.08
26/01/2021 18:27,3.5,2.06
26/01/2021 18:27,3.56,2.11
26/01/2021 18:27,3.5,2.06
26/01/2021 18:27,3.5,2.11
26/01/2021 18:27,3.56,2.11
26/01/2021 18:27,3.5,2.08
26/01/2021 18:27,3.56,2.13
26/01/2021 18:27,3.5,2.08
26/01/2021 18:27,3.5,2.06
26/01/2021 18:27,3.56,2.11
26/01/2021 18:27,3.5,2.08
26/01/2021 18:27,3.5,2.08
26/01/2021 18:27,3.5,2.11
26/01/2021 18:27,3.5,2.08
26/01/2021 18:27,3.56,2.11
26/01/2021 18:27,3.5,2.11
26/01/2021 18:27,3.5,2.11
26/01/2021 18:27,3.5,2.11
26/01/2021 18:27,3.5,2.08
26/01/2021 18:27,3.56,2.11
26/01/2021 18:27,3.5,2.08
26/01/2021 18:28,3.56,2.13
26/01/2021 18:28,3.5,2.11
26/01/2021 18:28,3.56,2.15
26/01/2021 18:28,3.5,2.06
26/01/2021 18:28,3.56,2.15
26/01/2021 18:28,3.56,2.08
26/01/2021 18:28,3.56,2.13
26/01/2021 18:28,3.56,2.11
26/01/2021 18:28,3.56,2.13
26/01/2021 18:28,3.56,2.08
26/01/2021 18:28,3.5,2.15
26/01/2021 18:28,3.56,2.13
26/01/2021 18:28,3.56,2.08
26/01/2021 18:28,3.5,2.13
26/01/2021 18:28,3.56,2.11
26/01/2021 18:28,3.56,2.15
26/01/2021 18:28,3.56,2.15
26/01/2021 18:28,3.56,2.11
26/01/2021 18:28,3.56,2.15
26/01/2021 18:28,3.56,2.11
26/01/2021 18:28,3.56,2.15
26/01/2021 18:28,3.56,2.06
26/01/2021 18:28,3.56,2.11
26/01/2021 18:28,3.5,2.13
26/01/2021 18:28,3.5,2.11
26/01/2021 18:28,3.56,2.15
26/01/2021 18:28,3.56,2.13
26/01/2021 18:28,3.56,2.15
26/01/2021 18:28,3.56,2.19
26/01/2021 18:28,3.56,2.13
26/01/2021 18:28,3.56,2.15
26/01/2021 18:28,3.56,2.17
26/01/2021 18:28,3.56,2.15
26/01/2021 18:28,3.56,2.17
26/01/2021 18:28,3.56,2.19
26/01/2021 18:28,3.56,2.17
26/01/2021 18:29,3.56,2.17
26/01/2021 18:29,3.56,2.21
26/01/2021 18:29,3.56,2.13
26/01/2021 18:29,3.56,2.19
26/01/2021 18:29,3.56,2.19
26/01/2021 18:29,3.56,2.19
26/01/2021 18:29,3.56,2.21
26/01/2021 18:29,3.56,2.21
26/01/2021 18:29,3.56,2.23
26/01/2021 18:29,3.56,2.17
26/01/2021 18:29,3.56,2.23
26/01/2021 18:29,3.56,2.19
